Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1546278960000,3736.79000000,3737.90000000,3734.19000000,3735.32000000,9.74101100,1546279019999,36392.33491421,46,3.74492600,13992.85547803,0
1546279020000,3734.76000000,3735.30000000,3734.00000000,3734.01000000,9.12205100,1546279079999,34066.58405406,51,3.42646000,12797.81377157,0
1546279080000,3734.01000000,3735.12000000,3732.76000000,3733.72000000,27.32067100,1546279139999,102028.77800119,95,7.71628700,28815.63657250,0
1546279140000,3734.44000000,3737.98000000,3732.82000000,3736.31000000,29.24785800,1546279199999,109204.87104700,98,6.10869100,22820.11740189,0
1546279200000,3736.57000000,3737.81000000,3733.19000000,3734.95000000,6.72484400,1546279259999,25121.96113617,88,3.92527300,14665.38759271,0
1546279260000,3734.16000000,3734.97000000,3733.77000000,3734.57000000,11.04469600,1546279319999,41245.77156807,82,7.65510400,28588.31196422,0
1546279320000,3734.19000000,3736.80000000,3734.17000000,3736.66000000,22.11834100,1546279379999,82627.50092562,78,8.41998500,31446.55943233,0
1546279380000,3736.66000000,3738.40000000,3736.66000000,3738.20000000,15.56182000,1546279439999,58168.35799422,79,5.01263600,18736.24442898,0
1546279440000,3738.20000000,3738.71000000,3737.00000000,3737.07000000,8.30196900,1546279499999,31031.75588677,66,2.36067700,8824.75311693,0
1546279500000,3737.07000000,3738.30000000,3735.85000000,3737.62000000,8.15153000,1546279559999,30463.93626022,91,3.51349300,13131.25040070,0
1546279560000,3738.29000000,3738.29000000,3736.85000000,3737.40000000,6.08282000,1546279619999,22733.79534840,55,3.05457900,11416.39936124,0
1546279620000,3737.40000000,3738.29000000,3736.44000000,3738.29000000,17.41386200,1546279679999,65085.28305361,75,4.44143600,16601.85776190,0
1546279680000,3738.34000000,3738.34000000,3731.64000000,3734.09000000,16.41276400,1546279739999,61290.40861709,104,6.02708900,22509.68216741,0
1546279740000,3734.09000000,3737.30000000,3734.09000000,3735.96000000,29.86766300,1546279799999,111588.15716586,96,7.18890000,26857.32213876,0
1546279800000,3735.15000000,3737.44000000,3734.77000000,3735.01000000,6.54349900,1546279859999,24444.68524064,62,3.60593100,13471.72813051,0
1546279860000,3735.01000000,3737.21000000,3734.77000000,3736.58000000,8.08767500,1546279919999,30216.00177248,86,3.58340600,13388.16931753,0
1546279920000,3736.58000000,3739.35000000,3736.03000000,3736.04000000,9.48876600,1546279979999,35463.62863094,80,4.01959800,15021.84580281,0
1546279980000,3736.04000000,3736.51000000,3735.00000000,3736.50000000,6.11057800,1546280039999,22827.00835725,49,3.14961700,11767.08554659,0
1546280040000,3736.48000000,3737.44000000,3735.06000000,3737.42000000,10.71515100,1546280099999,40037.38911018,70,5.35437100,20006.26585091,0
1546280100000,3736.89000000,3737.42000000,3735.06000000,3735.97000000,5.39469000,1546280159999,20155.60118470,47,3.46906700,12961.37386220,0
1546280160000,3736.14000000,3737.29000000,3735.39000000,3736.17000000,7.62265200,1546280219999,28481.50684395,85,5.22633100,19528.50815830,0
1546280220000,3736.55000000,3737.97000000,3735.72000000,3737.17000000,4.68891700,1546280279999,17521.08159464,43,3.15882100,11803.64565485,0
1546280280000,3737.17000000,3738.81000000,3736.28000000,3736.29000000,7.85661400,1546280339999,29365.05156142,71,2.48349400,9282.91546301,0
1546280340000,3736.27000000,3739.58000000,3736.23000000,3737.98000000,8.02291700,1546280399999,29988.46370849,85,4.42054300,16524.67674458,0
1546280400000,3738.30000000,3741.60000000,3738.30000000,3739.29000000,20.18544900,1546280459999,75487.08946463,123,15.03009000,56208.63361318,0
1546280460000,3740.24000000,3741.45000000,3739.33000000,3740.00000000,11.66073800,1546280519999,43617.56880507,117,4.12142700,15415.90762273,0
1546280520000,3741.21000000,3741.21000000,3740.00000000,3740.64000000,4.69979100,1546280579999,17580.29983558,49,3.15120900,11787.93242395,0
1546280580000,3740.62000000,3740.65000000,3740.00000000,3740.00000000,10.96230600,1546280639999,41002.02890637,80,3.68133700,13769.54225301,0
1546280640000,3740.36000000,3741.11000000,3740.00000000,3740.01000000,6.28279400,1546280699999,23498.65974621,72,3.35942500,12565.03354525,0
1546280700000,3740.01000000,3741.19000000,3740.00000000,3740.12000000,5.65284600,1546280759999,21142.95909957,85,2.51275600,9398.83886139,0
1546280760000,3740.12000000,3742.96000000,3740.12000000,3741.29000000,9.02692600,1546280819999,33773.48621642,104,5.71229300,21372.57678219,0
1546280820000,3741.29000000,3742.89000000,3740.23000000,3741.32000000,7.66046600,1546280879999,28661.89927205,72,3.19895400,11969.67623911,0
1546280880000,3740.46000000,3742.11000000,3740.23000000,3740.86000000,11.64764800,1546280939999,43568.64756013,47,3.65251800,13662.99401509,0
1546280940000,3740.56000000,3741.14000000,3740.00000000,3740.13000000,6.27041800,1546280999999,23454.07313350,56,2.15474300,8060.00191832,0
1546281000000,3740.38000000,3741.12000000,3740.10000000,3741.10000000,6.24993800,1546281059999,23378.42510211,52,1.78195600,6665.82614491,0
1546281060000,3741.10000000,3746.00000000,3740.12000000,3742.61000000,13.34882600,1546281119999,49958.74223278,144,7.70653000,28846.68073278,0
1546281120000,3742.41000000,3745.41000000,3741.34000000,3743.21000000,7.08448300,1546281179999,26520.03082225,98,3.00050500,11234.24711794,0
1546281180000,3743.37000000,3746.44000000,3743.37000000,3746.36000000,12.48081700,1546281239999,46745.20997908,132,8.60018600,32212.61764907,0
1546281240000,3744.83000000,3746.00000000,3744.81000000,3745.97000000,10.73107300,1546281299999,40192.79789287,71,4.38495500,16425.54856705,0
1546281300000,3744.94000000,3747.39000000,3743.39000000,3747.39000000,10.97883300,1546281359999,41112.34198779,85,6.62200200,24801.09918576,0
1546281360000,3747.39000000,3748.00000000,3743.86000000,3747.65000000,7.64589700,1546281419999,28643.84420363,105,3.87118000,14503.60331621,0
1546281420000,3748.00000000,3748.98000000,3746.46000000,3747.69000000,8.83664000,1546281479999,33114.89129207,126,2.34113600,8774.22178991,0
1546281480000,3747.98000000,3748.00000000,3745.88000000,3746.63000000,7.00423000,1546281539999,26243.11603151,84,4.01256000,15033.82500009,0
1546281540000,3746.63000000,3748.98000000,3746.17000000,3747.68000000,17.37423700,1546281599999,65099.27659054,94,14.40767400,53983.18779457,0
1546281600000,3746.87000000,3747.60000000,3746.63000000,3746.65000000,4.15313100,1546281659999,15560.85766648,58,1.93877500,7264.32594468,0
1546281660000,3747.11000000,3747.29000000,3746.63000000,3747.19000000,5.24874600,1546281719999,19666.73189727,53,1.97413200,7396.97362647,0
1546281720000,3747.27000000,3747.27000000,3746.63000000,3746.70000000,5.77406100,1546281779999,21634.47483971,57,3.56737600,13366.56891352,0
1546281780000,3746.68000000,3746.70000000,3743.86000000,3745.00000000,18.91855100,1546281839999,70861.62837692,102,9.95566800,37285.32473339,0
1546281840000,3744.99000000,3746.35000000,3743.90000000,3745.67000000,7.76597700,1546281899999,29084.50067953,72,4.55661000,17064.78872142,0
1546281900000,3745.80000000,3746.10000000,3743.88000000,3745.33000000,7.68341700,1546281959999,28781.33244496,63,5.01270000,18777.24120551,0
1546281960000,3745.06000000,3745.06000000,3742.13000000,3742.13000000,7.18333500,1546282019999,26896.86528090,63,5.78423900,21658.97156380,0
1546282020000,3741.90000000,3743.54000000,3740.90000000,3743.22000000,11.39791800,1546282079999,42658.27486243,90,3.50952100,13134.55969145,0
1546282080000,3743.15000000,3744.00000000,3740.01000000,3740.42000000,7.83580600,1546282139999,29322.00890588,70,2.57345100,9630.14193611,0
1546282140000,3740.43000000,3741.32000000,3740.00000000,3740.42000000,9.55596100,1546282199999,35741.73467217,55,2.11725100,7920.06029828,0
1546282200000,3740.40000000,3741.00000000,3740.01000000,3740.98000000,17.40002500,1546282259999,65085.91816480,75,15.21144700,56899.74256194,0
1546282260000,3740.59000000,3740.99000000,3737.56000000,3740.40000000,22.96025100,1546282319999,85868.13547830,119,4.50427200,16843.49339477,0
1546282320000,3739.69000000,3740.00000000,3739.22000000,3739.75000000,7.38006900,1546282379999,27600.52244415,66,4.43876300,16600.73803300,0
1546282380000,3739.87000000,3739.99000000,3739.00000000,3739.00000000,9.97484400,1546282439999,37304.12854885,68,4.50167200,16835.54255021,0
1546282440000,3739.74000000,3739.94000000,3737.58000000,3738.82000000,8.40902100,1546282499999,31438.39449599,88,4.33259700,16199.96508942,0
1546282500000,3738.84000000,3739.81000000,3736.01000000,3739.33000000,10.00934900,1546282559999,37407.27394290,96,2.47955900,9270.21203187,0
1546282560000,3737.94000000,3739.00000000,3735.72000000,3738.48000000,6.13052900,1546282619999,22915.68342232,83,2.99436600,11193.79988600,0
1546282620000,3738.67000000,3739.00000000,3735.96000000,3736.78000000,7.64231000,1546282679999,28569.66634821,43,5.29978300,19815.29889689,0
1546282680000,3738.98000000,3742.75000000,3737.85000000,3742.22000000,36.65321900,1546282739999,137069.79397514,108,26.37759800,98648.40520960,0
1546282740000,3742.12000000,3742.75000000,3740.69000000,3741.52000000,8.23279200,1546282799999,30805.69176728,55,4.07725000,15256.99639230,0
1546282800000,3741.27000000,3741.88000000,3738.62000000,3740.40000000,10.26682700,1546282859999,38400.07912001,73,3.58871600,13424.76602873,0
1546282860000,3739.64000000,3741.89000000,3739.13000000,3741.73000000,4.24123700,1546282919999,15864.29984683,70,2.68947200,10060.36589781,0
1546282920000,3741.79000000,3741.80000000,3738.30000000,3738.47000000,7.93825500,1546282979999,29688.30456014,65,5.59571900,20927.19367329,0
1546282980000,3739.26000000,3742.00000000,3738.07000000,3740.54000000,13.91521200,1546283039999,52044.14190813,90,10.75830400,40239.48294714,0
1546283040000,3741.48000000,3741.82000000,3739.62000000,3740.96000000,5.82763800,1546283099999,21800.97540499,63,4.18670800,15663.14318165,0
1546283100000,3739.62000000,3739.81000000,3735.19000000,3738.97000000,6.36563400,1546283159999,23790.67607366,100,1.92051300,7179.61906112,0
1546283160000,3739.00000000,3739.40000000,3732.66000000,3736.34000000,13.79358300,1546283219999,51534.26622148,91,3.97258400,14847.27003670,0
1546283220000,3736.33000000,3737.80000000,3734.55000000,3735.91000000,4.82077500,1546283279999,18014.70973379,75,3.19046300,11922.73415279,0
1546283280000,3734.55000000,3735.87000000,3730.01000000,3732.53000000,21.31905300,1546283339999,79566.73799797,150,5.84257900,21810.28103954,0
1546283340000,3732.82000000,3734.45000000,3732.54000000,3734.25000000,3.58935900,1546283399999,13401.19616750,42,1.93166200,7211.86932953,0
1546283400000,3731.65000000,3732.67000000,3730.00000000,3731.50000000,9.48754300,1546283459999,35402.42503839,80,6.49689400,24244.61334500,0
1546283460000,3731.52000000,3734.18000000,3730.80000000,3731.98000000,3.73062300,1546283519999,13922.37480361,65,3.05632200,11405.80945013,0
1546283520000,3731.98000000,3733.68000000,3729.86000000,3733.49000000,25.87075700,1546283579999,96530.83517316,106,11.82619900,44137.68019913,0
1546283580000,3733.49000000,3742.22000000,3732.60000000,3737.87000000,46.40086600,1546283639999,173487.46027899,206,37.06924100,138596.82681190,0
1546283640000,3738.52000000,3739.64000000,3735.79000000,3738.00000000,5.80052900,1546283699999,21684.06508168,66,3.93376800,14706.48278357,0
1546283700000,3738.16000000,3738.16000000,3733.63000000,3735.60000000,8.09207200,1546283759999,30224.92917067,83,3.63973100,13595.34645411,0
1546283760000,3736.81000000,3737.39000000,3734.44000000,3735.39000000,7.45110500,1546283819999,27832.85542873,68,6.90321900,25786.43883394,0
1546283820000,3733.77000000,3735.34000000,3732.00000000,3733.28000000,7.92903500,1546283879999,29601.62154233,74,6.08182300,22705.70863834,0
1546283880000,3733.26000000,3733.26000000,3731.03000000,3731.60000000,3.37156400,1546283939999,12583.03402368,48,1.90668200,7116.02673387,0
1546283940000,3731.62000000,3732.34000000,3730.23000000,3731.25000000,4.51914500,1546283999999,16862.69867071,38,2.52053900,9404.40605266,0
1546284000000,3731.24000000,3731.99000000,3725.60000000,3727.72000000,26.88732500,1546284059999,100248.57119177,173,14.69575500,54798.89353761,0
1546284060000,3727.88000000,3733.56000000,3726.89000000,3731.03000000,12.44466900,1546284119999,46424.87596541,102,5.14337200,19184.91957212,0
1546284120000,3730.79000000,3733.47000000,3730.14000000,3732.12000000,17.77789300,1546284179999,66348.52266873,82,12.79868800,47766.61841941,0
1546284180000,3731.75000000,3732.60000000,3728.00000000,3731.55000000,6.92688300,1546284239999,25841.44322073,103,3.70264500,13813.26507288,0
1546284240000,3731.55000000,3731.55000000,3725.00000000,3731.53000000,35.92187800,1546284299999,133895.16677178,133,7.11251100,26531.68621148,0
1546284300000,3731.52000000,3733.22000000,3731.51000000,3732.09000000,8.34340400,1546284359999,31137.13947556,77,6.12536700,22860.32946219,0
1546284360000,3732.30000000,3736.31000000,3731.69000000,3731.78000000,6.71593800,1546284419999,25071.79317381,84,4.71001800,17584.14023848,0
1546284420000,3732.30000000,3732.97000000,3731.70000000,3732.64000000,5.81576800,1546284479999,21706.75834421,90,2.82429200,10541.66209757,0
1546284480000,3732.66000000,3732.92000000,3730.63000000,3731.58000000,9.24211200,1546284539999,34494.31781367,83,4.34803100,16228.78407647,0
1546284540000,3731.56000000,3732.54000000,3730.68000000,3732.49000000,5.75321000,1546284599999,21469.96352249,56,4.17101500,15566.13988367,0
1546284600000,3732.45000000,3732.77000000,3728.03000000,3728.50000000,7.89161300,1546284659999,29445.11330690,56,5.13795800,19171.52857245,0
1546284660000,3728.85000000,3732.24000000,3727.71000000,3730.98000000,13.58666300,1546284719999,50681.93197205,103,9.07403800,33847.64001345,0
1546284720000,3730.01000000,3736.33000000,3727.82000000,3736.33000000,13.63128100,1546284779999,50866.35398668,110,9.03204600,33706.93127146,0
1546284780000,3734.32000000,3739.46000000,3734.32000000,3737.96000000,9.62604800,1546284839999,35968.81344348,120,3.63176400,13572.01325078,0
1546284840000,3736.96000000,3738.02000000,3734.31000000,3737.66000000,7.78364400,1546284899999,29086.74150632,80,3.47231700,12975.84656115,0
1546284900000,3736.79000000,3737.99000000,3734.81000000,3737.62000000,5.27578100,1546284959999,19710.96725461,77,2.60026200,9715.81989185,0
1546284960000,3736.69000000,3739.00000000,3736.34000000,3737.15000000,12.28099800,1546285019999,45901.87346903,65,5.36752300,20063.99738525,0
1546285020000,3737.22000000,3738.95000000,3736.16000000,3736.17000000,7.00279200,1546285079999,26167.56038009,81,3.06411700,11451.04457111,0
1546285080000,3736.40000000,3736.86000000,3731.29000000,3733.98000000,15.82626200,1546285139999,59102.88314632,107,6.17285900,23047.30612868,0
1546285140000,3732.97000000,3733.97000000,3721.05000000,3721.99000000,38.21499100,1546285199999,142360.33906325,259,18.49114400,68876.79455932,0
1546285200000,3721.00000000,3732.19000000,3721.00000000,3722.93000000,19.68175900,1546285259999,73332.35639104,210,9.59131200,35724.49844678,0
1546285260000,3723.68000000,3726.20000000,3720.61000000,3724.61000000,18.58153600,1546285319999,69175.06601186,120,11.16831100,41582.90915369,0
1546285320000,3725.25000000,3727.24000000,3719.34000000,3721.91000000,32.75218200,1546285379999,121954.55705656,148,9.73357100,36238.66146502,0
1546285380000,3721.18000000,3723.67000000,3714.40000000,3714.40000000,17.40212100,1546285439999,64709.02887605,194,5.22489300,19434.83819810,0
1546285440000,3714.40000000,3715.10000000,3670.01000000,3674.67000000,522.09006100,1546285499999,1926320.42568465,2185,144.60107500,533235.90516693,0
1546285500000,3674.67000000,3676.34000000,3630.33000000,3655.95000000,915.40948000,1546285559999,3343191.47457437,3832,442.09876500,1614479.01472540,0
1546285560000,3654.65000000,3658.16000000,3637.78000000,3654.89000000,289.01710300,1546285619999,1054466.25335281,1256,109.28862400,398826.78187701,0
1546285620000,3655.61000000,3662.47000000,3641.57000000,3647.64000000,170.88560700,1546285679999,624199.76488675,732,63.40039500,231617.21767265,0
1546285680000,3650.22000000,3660.92000000,3647.55000000,3652.00000000,110.51050700,1546285739999,403865.73015434,606,63.09252600,230571.33756159,0
1546285740000,3652.58000000,3669.51000000,3647.81000000,3668.65000000,122.53891100,1546285799999,448419.36452926,488,69.44359400,254207.83053699,0
1546285800000,3668.60000000,3678.56000000,3657.10000000,3678.33000000,101.00095200,1546285859999,370523.76655312,475,61.46254100,225542.10850590,0
1546285860000,3678.33000000,3679.96000000,3664.28000000,3675.60000000,103.97580000,1546285919999,381889.77960289,512,57.34779300,210629.51331790,0
1546285920000,3675.65000000,3677.30000000,3666.29000000,3672.26000000,105.54554800,1546285979999,387592.24302638,475,44.73302600,164269.32130214,0
1546285980000,3672.16000000,3673.32000000,3668.01000000,3672.00000000,28.71508800,1546286039999,105425.43030119,203,12.94010800,47513.06749248,0
1546286040000,3672.01000000,3688.25000000,3671.01000000,3687.37000000,52.59874800,1546286099999,193527.77431730,377,29.31543900,107866.25870285,0
1546286100000,3687.81000000,3688.80000000,3675.17000000,3678.59000000,117.78402000,1546286159999,433796.25888824,478,57.05322600,210125.85418894,0
1546286160000,3678.28000000,3682.37000000,3673.37000000,3674.08000000,41.35053900,1546286219999,152082.61329798,258,28.73288400,105688.83805330,0
1546286220000,3678.59000000,3685.68000000,3676.76000000,3679.04000000,72.55396200,1546286279999,267105.56482753,323,52.16483000,192040.64693880,0
1546286280000,3678.20000000,3686.03000000,3675.42000000,3682.00000000,29.00459100,1546286339999,106730.22759561,199,19.58995000,72094.07242420,0
1546286340000,3682.16000000,3690.83000000,3680.93000000,3687.47000000,52.36875100,1546286399999,193064.95827430,228,42.10025300,155206.58396196,0
1546286400000,3687.47000000,3688.77000000,3680.00000000,3680.47000000,38.50376200,1546286459999,141876.37195771,245,11.42351900,42091.09296152,0
1546286460000,3682.37000000,3684.69000000,3679.30000000,3683.00000000,27.34019800,1546286519999,100644.37626876,174,18.71590000,68898.89160899,0
1546286520000,3681.61000000,3683.41000000,3679.60000000,3680.10000000,27.21302500,1546286579999,100164.50490242,177,13.15445700,48417.12381107,0
1546286580000,3680.10000000,3682.53000000,3673.67000000,3680.86000000,77.00843600,1546286639999,283246.71329639,263,38.53937200,141796.49794165,0
1546286640000,3680.88000000,3681.19000000,3671.48000000,3675.71000000,20.55525300,1546286699999,75581.48883205,186,9.12551800,33556.32911316,0
1546286700000,3675.20000000,3675.20000000,3657.70000000,3659.66000000,77.52455900,1546286759999,284091.64342748,399,12.88607000,47253.63825606,0
1546286760000,3658.34000000,3673.82000000,3658.33000000,3673.05000000,95.16375900,1546286819999,348700.67545626,360,70.61478500,258747.47158004,0
1546286820000,3673.03000000,3673.03000000,3663.97000000,3672.71000000,32.52571300,1546286879999,119342.53873214,184,16.71086200,61329.57136755,0
1546286880000,3673.57000000,3674.43000000,3667.78000000,3671.81000000,21.86444800,1546286939999,80285.98965982,137,12.45246200,45729.05024117,0
1546286940000,3671.93000000,3684.17000000,3671.82000000,3677.91000000,86.08397000,1546286999999,316666.49645289,354,44.29155000,162930.77357905,0
1546287000000,3678.03000000,3679.90000000,3669.04000000,3671.30000000,28.60618500,1546287059999,105114.47586502,247,18.52412000,68064.03005510,0
1546287060000,3671.30000000,3682.00000000,3669.80000000,3679.35000000,32.38423400,1546287119999,119092.85283186,194,22.26426000,81869.43604504,0
1546287120000,3679.04000000,3681.50000000,3671.86000000,3674.07000000,22.15800200,1546287179999,81447.91599648,172,10.29242400,37838.92366036,0
1546287180000,3674.76000000,3674.91000000,3664.96000000,3669.22000000,14.44806300,1546287239999,53050.97111300,126,7.75707200,28483.85790956,0
1546287240000,3669.32000000,3678.43000000,3667.10000000,3675.11000000,64.29186800,1546287299999,235980.21570866,190,51.61606500,189443.64030703,0
1546287300000,3674.26000000,3675.14000000,3669.51000000,3673.43000000,21.85053700,1546287359999,80244.42389221,116,11.24687100,41309.38608127,0
1546287360000,3673.43000000,3678.00000000,3673.02000000,3674.34000000,19.56760000,1546287419999,71926.65725203,146,11.04161000,40593.26410305,0
1546287420000,3675.80000000,3675.80000000,3670.42000000,3671.70000000,18.98822500,1546287479999,69768.54802852,164,10.80110500,39688.57557283,0
1546287480000,3672.33000000,3674.05000000,3664.64000000,3667.15000000,33.70568300,1546287539999,123650.58692382,221,11.64553000,42715.14737931,0
1546287540000,3668.50000000,3674.02000000,3665.11000000,3670.29000000,34.17577900,1546287599999,125369.07224711,277,13.35485100,48993.92029282,0
1546287600000,3670.29000000,3671.00000000,3667.92000000,3670.92000000,13.25112700,1546287659999,48635.26249873,115,9.35172800,34324.45489332,0
1546287660000,3670.92000000,3673.98000000,3664.78000000,3673.13000000,30.17726500,1546287719999,110769.15869854,176,18.37565600,67460.34338335,0
1546287720000,3672.92000000,3673.98000000,3668.55000000,3670.09000000,25.46542800,1546287779999,93478.74100520,147,10.05411100,36913.83443092,0
1546287780000,3669.00000000,3672.84000000,3667.17000000,3668.28000000,37.06348200,1546287839999,136038.46243718,172,16.31944200,59902.21433921,0
1546287840000,3669.89000000,3670.57000000,3667.32000000,3669.04000000,14.04750800,1546287899999,51544.41121021,91,10.11666600,37122.35576291,0
1546287900000,3669.04000000,3675.00000000,3668.78000000,3674.82000000,50.69222900,1546287959999,186176.25987363,222,42.88339100,157495.73146134,0
1546287960000,3675.00000000,3675.00000000,3671.44000000,3671.57000000,14.43334000,1546288019999,53025.77071235,104,7.38019200,27114.41794385,0
1546288020000,3672.34000000,3679.00000000,3668.21000000,3671.57000000,89.78273200,1546288079999,329843.40411490,381,58.18945100,213782.35538765,0
1546288080000,3671.55000000,3672.14000000,3666.44000000,3671.53000000,12.92857300,1546288139999,47456.97059165,129,8.54549200,31370.62259453,0
1546288140000,3671.57000000,3678.74000000,3670.18000000,3672.81000000,18.14537600,1546288199999,66648.39706433,125,9.31087800,34205.05694144,0
1546288200000,3671.73000000,3675.62000000,3669.40000000,3674.60000000,18.53792100,1546288259999,68077.89706464,169,9.78457600,35939.47563872,0
1546288260000,3674.71000000,3674.99000000,3671.99000000,3672.14000000,18.97599500,1546288319999,69709.86031444,102,9.34901800,34350.59114973,0
1546288320000,3673.26000000,3673.97000000,3668.02000000,3670.29000000,37.46214600,1546288379999,137530.08978504,218,14.86137200,54554.78248486,0
1546288380000,3671.09000000,3671.09000000,3669.51000000,3670.75000000,21.09168200,1546288439999,77419.39745614,124,14.93450300,54819.47858586,0
1546288440000,3670.96000000,3676.85000000,3670.96000000,3676.85000000,29.06552300,1546288499999,106769.72031579,136,20.45711100,75138.34212006,0
1546288500000,3677.37000000,3678.89000000,3674.08000000,3676.19000000,16.86952300,1546288559999,62019.00702599,146,9.36393700,34425.06424022,0
1546288560000,3677.38000000,3678.08000000,3674.34000000,3677.71000000,18.51381200,1546288619999,68073.29046969,121,11.10991300,40851.49105101,0
1546288620000,3677.71000000,3679.00000000,3676.23000000,3678.26000000,14.65558900,1546288679999,53908.78554713,131,7.08625300,26066.53962241,0
1546288680000,3677.42000000,3679.00000000,3677.11000000,3677.98000000,17.03225600,1546288739999,62649.01031208,100,10.87986400,40017.63820188,0
1546288740000,3677.97000000,3677.97000000,3673.00000000,3674.25000000,21.43821800,1546288799999,78795.86648767,149,14.72331900,54114.11779811,0
1546288800000,3674.77000000,3676.76000000,3668.00000000,3668.68000000,57.42131200,1546288859999,210845.24490254,228,13.06869500,47995.62657943,0
1546288860000,3672.35000000,3674.77000000,3668.00000000,3674.22000000,27.60461800,1546288919999,101366.72343927,128,21.38314500,78524.79691384,0
1546288920000,3674.21000000,3675.96000000,3671.98000000,3675.31000000,19.38783100,1546288979999,71239.33615782,173,12.76954100,46921.75383900,0
1546288980000,3675.02000000,3677.30000000,3673.22000000,3677.30000000,22.54606000,1546289039999,82871.57373585,173,16.30767600,59943.06877288,0
1546289040000,3676.55000000,3677.30000000,3674.25000000,3677.30000000,27.18682000,1546289099999,99962.30551961,153,18.78533600,69073.81516011,0
1546289100000,3677.28000000,3679.04000000,3676.20000000,3678.83000000,16.39932900,1546289159999,60321.30315877,141,11.80518600,43422.69912164,0
1546289160000,3678.83000000,3680.00000000,3676.49000000,3679.00000000,21.64519300,1546289219999,79630.12817600,122,7.56161500,27818.68813877,0
1546289220000,3679.00000000,3679.99000000,3676.80000000,3679.97000000,18.27463100,1546289279999,67235.79890607,87,12.45032300,45808.52436562,0
1546289280000,3679.00000000,3683.98000000,3678.37000000,3679.47000000,66.45681200,1546289339999,244574.00447001,164,53.50068800,196890.73973736,0
1546289340000,3680.87000000,3682.79000000,3678.37000000,3681.54000000,14.31441100,1546289399999,52698.50567007,94,10.14942400,37365.21587524,0
1546289400000,3681.54000000,3681.54000000,3669.00000000,3674.00000000,47.47634600,1546289459999,174446.44102984,275,21.71139400,79748.32696165,0
1546289460000,3673.88000000,3679.00000000,3672.48000000,3674.74000000,25.34082200,1546289519999,93137.51618220,142,19.27715600,70854.61835757,0
1546289520000,3673.23000000,3675.10000000,3671.00000000,3672.02000000,9.68996000,1546289579999,35586.02997302,98,5.79824800,21295.76497085,0
1546289580000,3672.00000000,3673.84000000,3671.01000000,3672.95000000,13.07023800,1546289639999,47998.39128066,85,4.82664100,17726.72515286,0
1546289640000,3673.64000000,3677.80000000,3672.24000000,3675.75000000,6.17662000,1546289699999,22695.62726249,57,4.49367800,16512.85035263,0
1546289700000,3675.75000000,3675.75000000,3672.09000000,3673.13000000,26.38076700,1546289759999,96917.47298431,102,16.53489200,60735.72993338,0
1546289760000,3673.11000000,3674.03000000,3670.03000000,3673.68000000,9.17654500,1546289819999,33695.11334638,66,2.70358800,9930.32018112,0
1546289820000,3673.67000000,3675.50000000,3671.59000000,3675.00000000,15.32296500,1546289879999,56302.28809345,81,8.82938500,32443.80482341,0
1546289880000,3674.99000000,3674.99000000,3672.80000000,3673.00000000,10.05203300,1546289939999,36928.73818272,62,3.64727800,13399.43449840,0
1546289940000,3673.00000000,3675.00000000,3672.00000000,3672.00000000,19.01785900,1546289999999,69848.64455009,104,9.93719800,36500.06353357,0
1546290000000,3672.00000000,3678.00000000,3672.00000000,3675.00000000,15.63696300,1546290059999,57451.59537244,112,10.02270700,36827.05362686,0
1546290060000,3675.02000000,3677.01000000,3673.23000000,3674.42000000,13.07661900,1546290119999,48053.10014284,66,5.63711600,20718.59319742,0
1546290120000,3674.40000000,3675.27000000,3672.95000000,3674.78000000,8.66473800,1546290179999,31832.60719549,74,5.80802100,21338.60693804,0
1546290180000,3674.30000000,3675.86000000,3673.02000000,3674.24000000,8.61511400,1546290239999,31657.65766982,65,5.88943000,21642.69048268,0
1546290240000,3674.24000000,3676.83000000,3674.21000000,3675.02000000,12.65417200,1546290299999,46504.99590908,117,5.31131200,19522.06113484,0
1546290300000,3675.02000000,3677.00000000,3675.02000000,3675.37000000,8.59080600,1546290359999,31577.62629515,81,4.02537100,14797.98391182,0
1546290360000,3675.36000000,3677.00000000,3674.98000000,3677.00000000,7.58333000,1546290419999,27873.26715617,71,3.72406600,13688.17528811,0
1546290420000,3677.00000000,3677.00000000,3675.09000000,3676.91000000,6.69731900,1546290479999,24617.57908772,81,2.74130200,10076.53491088,0
1546290480000,3675.90000000,3676.91000000,3675.25000000,3675.52000000,6.27238500,1546290539999,23058.53082636,59,4.11015600,15110.44330543,0
1546290540000,3675.50000000,3676.29000000,3674.02000000,3676.00000000,7.50077900,1546290599999,27569.62360129,97,3.15196400,11585.52892387,0
1546290600000,3676.02000000,3676.99000000,3674.97000000,3676.84000000,6.03486400,1546290659999,22185.06461194,49,3.29376700,12108.63956374,0
1546290660000,3676.34000000,3676.86000000,3672.79000000,3673.00000000,15.32911400,1546290719999,56328.22026822,130,4.60713200,16929.82536780,0
1546290720000,3672.98000000,3675.98000000,3672.71000000,3674.00000000,8.96261300,1546290779999,32933.32426361,81,5.69117300,20912.23185888,0
1546290780000,3674.00000000,3675.98000000,3674.00000000,3674.70000000,8.73714500,1546290839999,32107.86514326,75,6.11097700,22457.73098420,0
